Date,Open,High,Low,Close,Volume
2013-07-26,27.565,27.711,27.32,27.565,4814120
2013-07-29,27.32,27.32,26.683,26.879,11986077
2013-07-30,26.879,27.32,26.683,26.879,8840865
2013-07-31,27.025,27.515,26.83,26.879,3952807
2013-08-01,27.223,27.662,26.83,27.614,10054301
2013-08-02,27.908,27.956,27.565,27.614,4297058
2013-08-05,27.711,28.054,27.662,27.956,2393988
2013-08-06,27.858,28.299,27.711,28.25,4774496
2013-08-07,28.201,28.447,27.908,27.956,3641634
2013-08-08,28.054,28.397,27.956,28.103,3721405
2013-08-09,28.299,28.397,27.858,28.348,3835365
2013-08-12,28.348,29.083,28.348,29.033,10599235
2013-08-13,29.033,29.23,28.935,29.23,3108753
2013-08-15,29.18,29.327,28.691,28.789,8259652
2013-08-16,28.789,29.768,28.447,28.691,16268029
2013-08-19,28.544,28.985,28.447,28.691,5383562
2013-08-20,28.789,28.985,28.299,28.397,4489691
2013-08-21,28.397,28.691,28.25,28.494,3321928
2013-08-22,28.348,28.739,28.25,28.592,2889367
2013-08-23,28.642,28.739,27.858,28.25,5016121
2013-08-26,28.397,28.886,28.348,28.789,5122330
2013-08-27,28.739,28.886,28.592,28.838,2766353
2013-08-28,28.592,28.935,28.397,28.691,3491207
2013-08-29,28.886,29.083,28.494,28.789,2696480
2013-08-30,28.642,28.789,28.447,28.592,3881423
2013-09-02,28.838,29.033,28.544,28.838,5428344
2013-09-03,28.886,29.131,28.838,29.033,5494061
2013-09-04,29.131,29.18,28.935,29.033,2918242
2013-09-05,29.131,29.18,28.935,29.033,4327806
2013-09-06,28.935,29.131,28.886,29.083,2722264
2013-09-09,29.278,30.111,29.18,29.866,13355042
2013-09-10,30.159,30.355,29.963,30.355,5584320
2013-09-11,30.454,30.649,30.307,30.404,6805903
2013-09-12,30.551,30.894,30.208,30.699,6471131
2013-09-13,30.649,30.699,30.404,30.551,3783690
2013-09-16,30.699,30.699,30.355,30.404,3702807
2013-09-17,30.404,30.404,29.768,29.866,5874983
2013-09-18,29.816,29.916,29.621,29.916,2639187
2013-09-19,30.159,30.404,30.159,30.257,2078833
2013-09-23,30.208,30.404,30.111,30.307,5101221
2013-09-24,30.208,30.208,29.718,30.061,4419003
2013-09-25,29.963,30.111,29.816,29.916,3858649
2013-09-26,29.866,29.866,29.327,29.425,6813911
2013-09-27,29.474,29.522,29.278,29.376,3916859
2013-09-30,28.886,29.67,28.886,29.425,3509590
2013-10-02,29.376,29.718,29.376,29.572,536968
2013-10-03,29.67,29.768,29.572,29.718,1789721
2013-10-04,29.572,29.816,29.572,29.816,2300034
2013-10-07,29.572,29.768,29.522,29.718,1477120
2013-10-08,29.425,30.111,29.425,30.013,4360175
2013-10-09,30.013,30.159,29.816,30.111,2553506
2013-10-10,30.111,30.111,29.67,29.816,4258556
2013-10-11,29.963,30.208,29.963,30.159,3810651
2013-10-15,30.159,30.355,30.061,30.159,2701176
2013-10-16,30.159,30.208,29.67,29.916,3948569
2013-10-17,30.013,30.013,29.621,29.67,3246213
2013-10-18,29.718,29.916,29.67,29.67,5614158
2013-10-21,29.866,30.257,29.816,30.159,5241407
2013-10-22,30.257,30.307,30.013,30.111,3770630
2013-10-23,30.111,30.355,29.522,29.572,6308601
2013-10-24,29.522,29.916,29.425,29.621,5507031
2013-10-25,29.67,29.67,29.083,29.131,5937789
2013-10-28,29.131,29.327,29.131,29.278,1770726
2013-10-29,29.327,29.67,28.935,29.278,5451833
2013-10-30,28.985,29.718,28.985,29.718,3911548
2013-10-31,29.572,29.621,29.376,29.376,3141177
2013-11-01,29.425,29.621,29.278,29.572,3179934
2013-11-04,29.67,29.718,29.425,29.474,1401957
2013-11-05,29.425,29.425,29.033,29.376,6592812
2013-11-06,29.522,29.522,29.033,29.18,3257752
2013-11-07,29.083,29.131,28.886,28.935,3339345
2013-11-08,29.327,29.327,28.592,28.642,5189312
2013-11-11,28.642,28.935,28.447,28.886,16915801
2013-11-12,28.886,28.985,28.691,28.838,6157663
2013-11-13,28.691,28.739,28.201,28.201,6397041
2013-11-14,28.397,28.592,28.201,28.494,8121096
2013-11-15,28.397,29.425,28.397,29.131,4667396
2013-11-18,29.572,30.307,29.425,30.257,15542847
2013-11-19,30.355,30.355,29.916,30.159,17225645
2013-11-20,30.355,30.551,29.866,30.061,5845827
2013-11-21,30.257,30.257,29.621,29.866,4639999
2013-11-22,29.963,30.208,29.816,29.866,5766120
2013-11-25,29.916,30.013,29.67,29.67,6056355
2013-11-26,29.718,29.866,29.621,29.67,6374012
2013-11-27,29.572,30.159,29.572,29.866,4092512
2013-11-28,30.061,30.551,30.061,30.159,8540009
2013-11-29,30.208,30.355,30.111,30.307,6123879
2013-12-02,30.061,30.551,29.816,30.061,11643145
2013-12-03,30.111,30.307,29.916,30.208,6532762
2013-12-04,30.159,30.699,29.963,30.551,9562659
2013-12-05,30.551,30.599,30.355,30.502,3554729
2013-12-06,30.502,30.502,30.159,30.208,2745900
2013-12-09,30.502,30.699,30.208,30.307,2563115
2013-12-10,30.307,30.502,30.257,30.307,4711505
2013-12-11,30.208,30.208,29.67,29.718,5247279
2013-12-12,29.718,29.866,29.67,29.67,2743456
2013-12-13,29.572,29.916,29.425,29.621,2557275
2013-12-16,29.621,29.718,29.033,29.083,5426608
2013-12-17,29.083,29.327,29.033,29.033,2887656
2013-12-18,29.033,29.278,28.985,29.083,4844962
2013-12-19,29.18,29.23,28.544,28.691,4560649
2013-12-20,28.544,28.886,28.201,28.447,8207799
2013-12-23,28.447,28.592,28.103,28.299,7760395
2013-12-24,28.494,28.691,28.397,28.592,2850686
2013-12-27,28.348,28.739,28.152,28.494,8798229
2013-12-30,28.985,29.033,28.397,28.447,5499167
2013-12-31,28.348,28.985,28.348,28.789,3577215
2014-01-02,28.789,28.838,28.592,28.691,4767144
2014-01-03,28.592,28.691,28.201,28.348,7017136
2014-01-06,28.299,28.348,27.711,27.956,16518948
2014-01-07,27.908,27.956,27.662,27.761,4016941
2014-01-08,27.809,28.152,27.761,27.858,4993564
2014-01-09,28.006,28.103,27.565,27.614,4103897
2014-01-10,27.761,27.956,27.466,27.565,3830259
2014-01-13,27.662,27.809,27.32,27.418,4128667
2014-01-14,27.27,27.711,27.223,27.515,4998862
2014-01-15,27.515,27.711,27.369,27.565,4280420
2014-01-16,27.711,27.809,27.466,27.565,2809225
2014-01-17,27.466,27.515,27.173,27.223,5734257
2014-01-20,27.223,27.27,26.977,27.173,5177682
2014-01-21,27.27,27.515,27.223,27.418,8987515
2014-01-22,27.565,28.054,27.418,28.006,7939111
2014-01-23,28.006,28.054,27.761,27.908,5971439
2014-01-24,27.809,28.152,27.761,27.956,5282868
2014-01-27,27.711,27.908,27.515,27.565,3903114
2014-01-28,27.956,28.348,27.761,28.006,18380053
2014-01-29,28.103,28.201,28.006,28.103,5677067
2014-01-30,28.054,28.103,27.711,28.006,3734875
2014-02-04,27.956,28.054,27.27,27.32,981615
2014-02-05,27.662,27.662,27.32,27.418,1049834
2014-02-06,27.565,27.565,27.124,27.565,1524816
2014-02-07,27.614,28.054,27.565,27.956,7599704
2014-02-10,27.908,28.642,27.908,28.397,11479644
2014-02-11,28.592,28.886,28.397,28.691,9797234
2014-02-12,28.789,28.886,28.691,28.739,6739972
2014-02-13,28.935,29.18,28.592,28.592,6830454
2014-02-14,28.592,28.985,28.592,28.935,5342509
2014-02-17,29.131,29.18,28.935,29.083,3248356
2014-02-18,29.278,29.278,28.739,28.789,5267243
2014-02-19,28.789,29.18,28.691,29.033,4496123
2014-02-20,29.131,29.376,28.789,28.789,5067455
2014-02-21,28.838,28.838,28.348,28.447,5033676
2014-02-24,28.201,28.201,27.565,27.858,5698513
2014-02-25,27.858,27.956,27.025,27.124,10791839
2014-02-26,27.223,27.223,26.83,26.977,12787238
2014-02-27,27.173,27.27,26.977,27.124,5065651
2014-02-28,27.223,27.223,26.585,27.223,6089444
2014-03-03,26.879,27.27,26.879,27.025,2848286
2014-03-04,27.025,27.27,26.879,27.173,3395620
2014-03-05,27.369,27.369,26.977,26.977,2047176
2014-03-06,26.879,27.27,26.782,27.223,4882473
2014-03-07,27.223,27.466,27.075,27.124,3400663
2014-03-10,26.879,26.879,25.998,26.145,9847773
2014-03-11,26.145,26.39,25.998,26.194,8617775
2014-03-12,26.145,26.292,25.9,26.145,7377057
2014-03-13,26.341,26.634,26.242,26.341,11935352
2014-03-14,26.242,26.487,26.194,26.242,9942374
2014-03-17,26.439,26.585,26.242,26.487,6293104
2014-03-18,26.683,26.732,26.341,26.341,2862533
2014-03-19,26.341,26.341,25.998,26.194,4711180
2014-03-20,26.242,26.39,25.558,25.704,3268934
2014-03-21,25.704,26.83,25.606,26.634,9673124
2014-03-24,26.683,26.928,26.487,26.879,3480382
2014-03-25,26.782,27.124,26.732,26.782,2892403
2014-03-26,26.83,26.977,26.683,26.732,2148891
2014-03-27,26.683,26.977,26.487,26.683,5689935
2014-03-28,26.683,26.879,26.585,26.634,4398476
2014-03-31,26.879,26.928,26.439,26.585,2871957
2014-04-01,26.537,26.928,26.537,26.83,4815958
2014-04-02,27.025,27.075,26.83,27.075,3400521
2014-04-03,27.173,27.27,26.782,26.879,6532322
2014-04-04,26.782,26.928,26.732,26.83,1997737
2014-04-07,26.782,26.928,26.782,26.879,763862
2014-04-08,26.977,27.761,26.683,27.614,10493458
2014-04-09,27.662,27.908,27.565,27.565,2553302
2014-04-10,27.809,28.397,27.515,28.299,7270252
2014-04-11,28.006,28.299,27.858,27.858,7572943
2014-04-14,27.908,27.956,27.711,27.809,2318009
2014-04-15,27.761,27.761,27.223,27.32,3267352
2014-04-16,27.369,27.515,27.27,27.32,1500413
2014-04-17,27.223,27.515,27.223,27.32,1893444
2014-04-22,27.173,27.173,26.634,26.879,4729663
2014-04-23,26.879,27.025,26.782,26.928,2518376
2014-04-24,26.683,27.075,26.439,26.977,2753465
2014-04-25,26.879,26.977,26.585,26.634,3093792
2014-04-28,26.634,26.683,26.145,26.242,2488835
2014-04-29,26.439,26.634,26.194,26.585,3854973
2014-04-30,26.439,26.487,26.341,26.439,4829438
2014-05-02,26.634,26.634,26.487,26.537,586804
2014-05-05,26.439,26.585,26.194,26.487,2895009
2014-05-07,26.487,26.487,26.242,26.292,2097305
2014-05-08,26.242,26.683,26.145,26.242,2798061
2014-05-09,26.242,26.341,26.096,26.242,2205878
2014-05-12,26.537,26.83,26.194,26.634,3189737
2014-05-13,26.782,26.879,26.537,26.83,3328770
2014-05-14,26.732,26.977,26.732,26.782,2963023
2014-05-15,26.732,26.879,26.487,26.683,1300445
2014-05-16,26.782,26.782,26.39,26.487,2070664
2014-05-19,26.439,26.439,26.096,26.194,2563207
2014-05-20,26.292,26.39,25.998,26.046,2632957
2014-05-21,25.949,26.242,25.851,26.242,2821887
2014-05-22,26.292,26.634,26.242,26.39,3141944
2014-05-23,26.39,26.537,26.292,26.487,2616976
2014-05-26,26.585,26.782,26.487,26.634,1248936
2014-05-27,26.487,26.634,26.487,26.487,2085575
2014-05-28,26.439,26.732,26.39,26.732,4373353
2014-05-29,26.732,26.782,26.39,26.537,2419028
2014-05-30,26.634,26.683,26.487,26.487,2171971
2014-06-03,26.634,26.732,26.439,26.487,2076178
2014-06-04,26.487,26.537,26.096,26.242,2280631
2014-06-05,26.292,26.487,26.194,26.39,2491536
2014-06-06,26.439,26.439,26.145,26.194,2369069
2014-06-09,26.292,26.585,26.242,26.39,2103731
2014-06-10,26.439,26.83,26.39,26.782,3813130
2014-06-11,26.683,26.782,26.634,26.683,2980131
2014-06-12,26.683,26.782,26.585,26.634,755308
2014-06-13,26.782,27.223,26.634,27.173,3115290
2014-06-16,27.173,27.418,27.075,27.27,7668993
2014-06-17,27.27,27.27,26.732,26.879,4229767
2014-06-18,26.879,26.928,26.537,26.585,4210160
2014-06-19,27.075,27.075,26.194,26.194,6333008
2014-06-20,26.341,26.439,26.292,26.39,3803094
2014-06-23,26.439,26.585,26.242,26.341,2608245
2014-06-24,26.341,26.537,26.341,26.39,1605388
2014-06-25,26.439,26.439,26.194,26.341,2966393
2014-06-26,26.487,26.683,26.341,26.585,2316140
2014-06-27,26.585,26.83,26.487,26.634,3648294
2014-06-30,26.782,26.928,26.732,26.782,3692800
2014-07-02,27.075,27.124,26.732,27.025,2481273
2014-07-03,27.025,27.173,26.879,27.173,3395296
2014-07-04,27.124,27.173,27.025,27.124,2965283
2014-07-07,27.124,27.223,26.977,27.124,2965423
2014-07-08,27.124,27.124,26.977,27.075,1504720
2014-07-09,27.124,27.124,26.683,26.83,5492325
2014-07-10,26.977,26.977,26.732,26.782,3131825
2014-07-11,26.732,27.025,26.732,26.879,1979338
2014-07-14,26.977,27.223,26.83,27.173,3862938
2014-07-15,27.173,27.223,27.025,27.173,2350484
2014-07-16,27.173,27.27,27.075,27.075,3628666
2014-07-17,27.173,27.173,26.879,27.025,2198114
2014-07-18,26.879,26.879,26.585,26.782,4493451
2014-07-21,26.782,26.879,26.732,26.782,1312292
2014-07-22,26.683,27.27,26.683,27.27,6960356
2014-07-23,27.223,27.466,27.124,27.27,6848224
2014-07-24,27.223,28.201,27.223,28.006,15850560
2014-07-25,28.201,28.299,27.908,28.299,9156019
2014-07-28,28.25,29.131,28.25,28.935,22722412
2014-07-29,28.985,29.23,28.838,29.131,8783369
2014-07-30,29.376,29.376,28.935,29.131,23349811
2014-07-31,29.18,29.67,29.033,29.474,16003798
2014-08-01,29.18,29.621,28.985,29.131,14629321
2014-08-04,29.131,29.768,29.131,29.621,9104345
2014-08-05,29.866,29.866,29.376,29.572,8883145
2014-08-06,29.376,29.67,29.033,29.572,9109450
2014-08-07,29.572,29.572,28.985,29.083,4336823
2014-08-08,29.131,29.278,28.935,29.18,5224251
2014-08-11,29.474,29.768,29.278,29.768,5476138
2014-08-12,29.816,29.816,29.425,29.718,10129464
2014-08-13,29.621,29.718,29.278,29.67,5444074
2014-08-14,29.621,29.718,29.278,29.278,5056419
2014-08-15,29.376,29.768,29.376,29.718,6070989
2014-08-18,29.768,30.013,29.67,29.916,4180747
2014-08-19,29.963,30.013,29.621,29.916,5743703
2014-08-20,29.816,29.816,29.621,29.621,5980905
2014-08-21,29.621,29.67,29.278,29.425,4789916
2014-08-22,29.474,29.718,29.425,29.67,3825969
2014-08-25,29.572,29.572,29.278,29.376,5751720
2014-08-26,29.376,29.425,29.131,29.278,5280417
2014-08-27,29.376,29.376,28.935,29.083,5236300
2014-08-28,29.18,29.278,28.985,29.033,6930944
2014-08-29,29.083,29.425,29.083,29.376,2751422
2014-09-01,29.23,29.572,29.23,29.425,6937889
2014-09-02,29.474,30.061,29.327,30.061,7365172
2014-09-03,29.866,30.551,29.866,30.551,14320118
2014-09-04,30.551,30.599,30.307,30.502,16118523
2014-09-05,30.649,30.845,30.502,30.747,13933025
2014-09-08,30.747,30.894,30.649,30.796,1101886
2014-09-10,30.894,30.894,30.307,30.502,7872118
2014-09-11,30.355,30.992,30.257,30.404,9919875
2014-09-12,30.307,30.599,30.208,30.502,8467908
2014-09-15,30.307,30.551,30.257,30.551,10014965
2014-09-16,30.159,30.943,29.718,29.768,10381904
2014-09-17,30.013,30.307,29.621,29.816,25802519
2014-09-18,29.816,30.013,29.67,29.916,7750386
2014-09-19,30.013,30.257,29.816,30.208,6514483
2014-09-22,30.159,30.257,29.474,29.474,8553897
2014-09-23,29.425,29.916,29.425,29.816,14821655
2014-09-24,29.768,30.599,29.67,30.502,8798586
2014-09-25,30.599,30.845,30.307,30.454,7493035
2014-09-26,30.454,30.551,30.208,30.454,5556765
2014-09-29,30.307,30.599,30.208,30.551,10669853
2014-09-30,30.502,30.551,30.257,30.454,8650758
2014-10-03,30.355,30.894,29.718,30.796,5285933
2014-10-06,30.796,30.943,30.551,30.845,2616908
2014-10-07,30.894,31.09,30.894,30.992,1890313
2014-10-08,30.747,30.992,30.404,30.747,14645401
2014-10-09,30.845,31.09,30.699,31.04,8683340
2014-10-10,30.649,30.992,30.551,30.649,4102521
2014-10-13,30.355,30.599,30.208,30.502,6094865
2014-10-14,30.454,30.699,30.307,30.355,5642687
2014-10-15,30.404,30.699,30.307,30.551,4164612
2014-10-16,30.404,30.894,30.307,30.404,5309626
2014-10-17,30.404,30.649,30.111,30.454,5563914
2014-10-20,30.355,30.649,30.355,30.599,2560654
2014-10-21,30.551,30.649,30.355,30.454,2810868
2014-10-22,30.502,30.599,30.208,30.307,4512956
2014-10-23,30.111,30.355,29.866,29.963,4164612
2014-10-24,29.963,30.013,29.768,29.816,6322286
2014-10-27,29.67,29.67,29.327,29.376,13511400
2014-10-28,29.376,30.208,29.376,30.159,7872526
2014-10-29,30.208,30.699,30.208,30.551,5129377
2014-10-30,30.502,30.845,30.454,30.845,6767750
2014-10-31,30.845,31.432,30.845,31.432,9600666
2014-11-03,31.285,31.432,31.139,31.187,5270767
2014-11-04,31.139,31.335,31.139,31.187,2213842
2014-11-05,31.139,31.335,31.139,31.139,3431771
2014-11-06,31.237,31.383,30.992,31.237,3159713
2014-11-07,31.237,31.726,31.04,31.187,9260440
2014-11-10,31.628,32.118,31.335,32.068,10537253
2014-11-11,32.118,32.607,31.776,32.068,12655348
2014-11-12,32.265,32.509,31.923,32.461,7400918
2014-11-13,32.461,32.706,32.215,32.265,9072891
2014-11-14,32.411,32.461,32.02,32.411,6822897
2014-11-17,32.706,32.804,31.579,31.628,12930723
2014-11-18,31.677,31.923,31.237,31.285,10039596
2014-11-19,31.285,31.677,31.285,31.285,6454843
2014-11-20,31.237,31.53,31.187,31.53,9097196
2014-11-21,31.53,32.118,31.383,32.068,10824110
2014-11-24,32.607,33.097,32.314,32.95,17705835
2014-11-25,32.95,33.342,32.754,33.292,11276735
2014-11-26,33.391,34.028,33.292,33.93,22871380
2014-11-27,33.93,34.174,33.636,33.88,20007500
2014-11-28,33.88,34.761,33.783,34.615,16409062
2014-12-01,34.615,34.908,34.125,34.174,16139864
2014-12-02,34.419,36.23,34.37,36.035,25738507
2014-12-03,35.985,37.209,35.692,36.573,25397316
2014-12-04,36.721,39.022,36.721,38.825,22614920
2014-12-05,38.825,39.609,37.993,38.678,46548906
2014-12-08,38.581,40.588,38.14,40.392,31262958
2014-12-09,39.266,41.029,36.671,37.307,41593559
2014-12-10,37.307,39.217,37.014,38.923,22374118
2014-12-11,38.874,39.364,38.19,38.923,19631618
2014-12-12,39.119,39.657,38.825,38.923,11351114
2014-12-15,38.776,39.364,38.287,39.168,8420727
2014-12-16,39.119,40.343,38.825,40.245,14248197
2014-12-17,40.197,41.126,40.098,41.126,13287707
2014-12-18,41.274,41.421,40.833,41.175,8259004
2014-12-19,41.126,41.861,40.197,41.763,10991900
2014-12-22,41.812,42.35,40.833,41.616,18034034
2014-12-23,41.861,41.861,39.854,39.902,11053320
2014-12-24,40.147,40.294,39.168,39.266,9895387
2014-12-29,41.91,42.743,40.98,41.518,17452040
2014-12-30,41.616,42.204,41.078,41.567,13470477
2014-12-31,42.007,42.302,41.714,42.057,5661544
2015-01-02,42.154,43.428,42.154,43.428,5369164
2015-01-05,43.379,45.043,42.938,44.211,17563487
2015-01-06,44.211,44.554,43.526,43.967,10384979
2015-01-07,44.064,44.407,43.623,44.162,6257209
2015-01-08,44.505,44.505,42.938,42.987,9505497
2015-01-09,43.281,44.995,42.743,42.84,12311258
2015-01-12,42.743,43.281,42.154,42.743,10070508
2015-01-13,42.79,43.232,42.498,42.743,5294326
2015-01-14,42.693,43.232,42.302,42.35,6888052
2015-01-15,42.449,44.211,42.449,44.162,10677213
2015-01-16,44.211,44.407,43.721,44.064,7260691
2015-01-19,43.085,43.085,38.678,39.902,25391060
2015-01-20,40.294,41.469,40.294,41.078,15199472
2015-01-21,41.714,43.085,41.421,42.938,11479334
2015-01-22,43.134,43.428,42.644,43.085,6337636
2015-01-23,43.476,44.014,43.036,43.476,7212193
2015-01-26,43.33,43.673,43.036,43.526,5867006
2015-01-27,43.526,43.721,42.35,42.938,9068430
2015-01-28,42.743,43.232,42.35,42.644,7639621
2015-01-29,41.714,42.252,41.567,41.959,8422259
2015-01-30,42.547,42.547,41.126,41.274,7442654
2015-02-02,40.637,41.126,40.343,40.686,6970273
2015-02-03,40.686,41.714,40.637,41.666,9732206
2015-02-04,42.106,42.204,40.98,41.224,7903519
2015-02-05,43.673,43.673,40.637,40.783,12905396
2015-02-06,41.224,41.224,40.05,40.539,7489576
2015-02-09,41.078,41.274,40.147,40.833,9865216
2015-02-10,40.735,41.666,40.735,41.567,7530688
2015-02-11,41.567,42.007,41.567,41.763,5634528
2015-02-12,41.812,42.106,41.421,42.007,6107697
2015-02-13,42.106,42.89,42.007,42.302,7939111
2015-02-16,42.302,42.743,42.252,42.693,3135041
2015-02-17,42.79,43.036,42.644,42.743,4743726
2015-02-18,42.84,42.938,42.743,42.89,484476
2015-02-23,43.085,43.085,42.595,42.79,1318573
2015-02-24,42.79,43.232,42.79,43.134,1451436
2015-02-25,43.232,43.232,42.106,42.35,8011778
2015-02-26,42.35,43.575,42.057,43.526,10953971
2015-02-27,43.428,43.623,43.085,43.232,6691071
2015-03-02,43.819,43.819,43.085,43.476,6612726
2015-03-03,43.476,43.476,42.252,42.595,4974870
2015-03-04,42.547,42.89,42.302,42.498,4756625
2015-03-05,42.79,42.84,42.106,42.449,5552748
2015-03-06,42.498,42.79,42.106,42.154,4618176
2015-03-09,42.106,43.085,41.469,42.79,6237524
2015-03-10,42.693,42.938,42.252,42.35,6646734
2015-03-11,42.35,43.281,42.35,42.595,7388186
2015-03-12,42.89,43.673,42.79,43.526,9475704
2015-03-13,43.575,44.309,43.575,44.014,9282211
2015-03-16,44.014,45.533,43.819,45.436,9329697
2015-03-17,46.121,46.169,45.483,46.023,14831149
2015-03-18,46.169,47.197,46.072,46.952,14676058
2015-03-19,46.561,47.247,46.561,46.904,7075072
2015-03-20,46.904,47.981,46.904,47.883,7769901
2015-03-23,48.274,48.96,48.03,48.912,15222132
2015-03-24,48.96,49.058,47.834,47.981,13342052
2015-03-25,48.079,48.617,47.735,47.981,6418290
2015-03-26,47.981,48.52,47.443,47.834,8920282
2015-03-27,47.834,48.373,47.735,48.274,7119516
2015-03-30,48.666,50.331,48.666,50.184,10146875
2015-03-31,50.821,51.065,49.009,49.058,11220146
2015-04-01,49.107,50.723,49.107,50.281,11576529
2015-04-02,50.381,50.869,49.45,49.89,8867246
2015-04-08,51.75,52.093,51.114,51.75,13659143
2015-04-09,51.75,52.191,50.967,51.164,25715501
2015-04-10,51.164,53.171,51.114,52.877,13291543
2015-04-13,53.024,53.857,52.974,53.465,10109767
2015-04-14,53.465,54.297,51.897,53.71,13171319
2015-04-15,53.857,54.395,53.171,53.269,13898268
2015-04-16,53.074,55.472,52.877,55.423,12965342
2015-04-17,55.619,56.794,55.521,55.912,18813464
2015-04-20,55.374,56.891,54.493,54.835,20993360
2015-04-21,54.934,56.353,54.934,56.255,8103211
2015-04-22,56.647,58.165,56.207,58.115,11214908
2015-04-23,58.655,58.752,57.186,57.283,6111454
2015-04-24,57.332,58.214,56.255,57.872,8204901
2015-04-27,57.872,58.85,57.872,58.655,9619089
2015-04-28,58.655,58.948,57.577,58.458,10667741
2015-04-29,57.969,58.556,57.577,58.311,7333589
2015-04-30,58.263,58.752,57.577,57.919,6933383
2015-05-04,57.919,58.458,57.577,58.214,5821574
2015-05-05,58.801,58.801,55.912,56.304,9209547
2015-05-06,55.912,57.381,55.325,55.962,11300530
2015-05-07,55.814,55.814,54.248,54.297,14417003
2015-05-08,54.689,57.724,54.248,55.226,9500281
2015-05-11,55.717,57.332,55.129,57.283,12157823
2015-05-12,56.794,57.919,56.794,57.528,6440218
2015-05-13,57.773,57.919,56.941,57.088,5445450
2015-05-14,57.088,57.627,56.891,57.283,4317050
2015-05-15,57.136,57.332,55.962,56.598,5506755
2015-05-18,56.207,56.794,55.717,56.108,4283147
2015-05-19,56.158,58.752,56.158,58.605,8843664
2015-05-20,58.556,59.879,58.018,58.605,8894969
2015-05-21,58.752,60.172,58.507,60.123,6334248
2015-05-22,60.123,61.592,60.123,61.348,14504430
2015-05-26,63.55,64.677,62.718,64.579,17054795
2015-05-27,65.118,65.118,63.355,63.844,14399737
2015-05-28,63.844,64.481,59.291,61.103,20375767
2015-05-29,61.2,61.2,58.507,60.074,26151282
2015-06-01,59.732,63.208,59.732,63.012,13504396
2015-06-02,62.472,64.333,62.472,63.893,13227628
2015-06-03,63.55,64.333,62.425,62.963,12740295
2015-06-04,63.158,64.138,59.438,63.795,20260045
2015-06-05,63.158,64.627,62.032,62.669,15985892
2015-06-08,62.767,65.41,62.767,65.019,13880961
2015-06-09,65.606,65.606,63.893,64.529,25276983
2015-06-10,64.382,65.802,63.746,64.432,12268335
2015-06-11,64.677,65.118,64.187,64.725,6842068
2015-06-12,64.725,65.705,64.529,65.606,8460703
2015-06-15,65.46,65.606,63.649,63.893,9237839
2015-06-16,63.746,63.795,61.445,61.886,12298718
2015-06-17,61.984,63.11,60.956,62.864,17272567
2015-06-18,62.816,62.914,61.004,61.103,12770297
2015-06-19,61.103,61.2,57.822,60.074,18523811
2015-06-22,58.752,59.879,57.969,58.85,7581453
2015-06-23,59.193,59.339,56.108,59.193,28799733
2015-06-24,59.143,60.515,59.046,60.221,12181524
2015-06-25,60.711,60.711,57.872,58.41,13143548
2015-06-26,58.556,58.556,53.66,55.325,35494894
2015-06-29,55.912,56.304,49.743,52.241,41227400
2015-06-30,52.534,55.619,50.086,55.129,34393945
2015-07-02,53.807,53.807,50.478,51.653,29054510
2015-07-03,51.653,52.093,47.883,47.981,44337333
2015-07-06,51.212,52.436,47.247,49.4,44112651
2015-07-07,49.45,49.45,46.072,46.267,23724203
2015-07-08,44.064,44.603,36.818,38.09,60454469
2015-07-09,39.168,47.981,39.168,46.904,44846705
2015-07-10,47.491,51.408,47.491,51.261,35223446
2015-07-13,49.4,52.191,49.4,51.408,26146735
2015-07-14,51.408,51.947,49.645,50.086,17079759
2015-07-15,49.94,50.478,47.932,48.617,12805880
2015-07-16,47.981,50.136,47.296,49.743,10983949
2015-07-17,49.94,51.653,49.254,51.065,16910377
2015-07-20,51.164,51.212,49.45,50.184,12907439
2015-07-21,50.184,50.919,49.645,50.428,8204286
2015-07-22,50.281,50.673,49.45,50.184,7308292
2015-07-23,50.184,52.241,49.94,51.605,14237565
2015-07-24,51.653,52.388,50.381,50.821,16299794
2015-07-27,49.989,50.331,45.875,46.561,19044049
2015-07-28,46.512,47.981,44.847,45.875,14718638
2015-07-29,46.855,47.688,45.728,47.54,11491976
2015-07-30,47.638,48.129,46.121,46.267,11621338
2015-07-31,46.121,47.443,45.974,46.316,7537408
2015-08-03,46.219,46.464,45.043,46.072,6562825
2015-08-04,46.072,48.176,46.072,47.834,9198356
2015-08-05,47.981,48.176,47.148,47.296,6743107
2015-08-06,47.491,47.735,45.436,46.904,6754447
2015-08-07,46.904,48.568,46.904,48.03,11324782
2015-08-10,48.274,50.527,48.176,50.233,9176284
2015-08-11,50.527,50.527,48.862,49.204,8586920
2015-08-12,48.176,48.421,46.561,46.806,9546210
2015-08-13,47.002,48.226,47.002,48.129,6930779
2015-08-14,48.274,48.764,47.932,48.226,3802175
2015-08-17,47.785,48.079,47.197,47.932,3512893
2015-08-18,47.932,48.324,44.162,44.897,12075497
2015-08-19,44.995,46.072,43.575,45.24,11258750
2015-08-20,45.092,45.337,43.967,44.064,10714655
2015-08-21,42.302,44.064,41.469,42.106,18275286
2015-08-24,40.588,40.637,36.476,37.846,27435961
2015-08-25,38.09,38.385,34.566,35.74,30001783
2015-08-26,36.182,38.14,34.615,34.86,26330850
2015-08-27,36.622,40.098,36.083,39.022,29198214
2015-08-28,39.657,40.197,38.433,39.119,21810830
2015-08-31,38.483,39.168,37.259,38.336,11779601
